opp_id,agency_id,naics,value,incumbent_changed,incumbent_vendor_id,awardee_id,sow_ambiguity_score,title,posted_date,due_date,sow_text,protests,sustained,median_resolution_days,primary_protester,protester_history,last_decision_date,protested,sustained_flag,sustain_rate_opp,value_band,incumbent_displacement_flag,log_value,agency_prior_protest_rate,group_protest_rate,group_sustain_rate,group_median_resolution_days,value_millions,value_band_enc,sow_incumbent_interaction,days_since_last_decision
1323,GSA,541512,2053945.133872271,1,11,15,0.1820746682845639,Opportunity 1323,2026-06-04,2026-08-23,Multi-vendor environment with significant transition risk from incumbent service provider.,0,0,0.0,,0,,0,0,0.0,1-10M,1,14.535273444137601,0.5945945945945946,0.5,0.3333333333333333,28.5,2.053945133872271,1,0.1820746682845639,365.0
1324,GSA,541519,1096856.3663173397,0,15,31,0.3615963145965889,Opportunity 1324,2026-06-09,2026-09-04,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,0,13.907959709215259,0.5789473684210527,0.7777777777777778,0.5,40.5,1.0968563663173396,1,0.0,365.0
1325,HHS,541512,4500592.968047205,0,20,14,0.1740028411570846,Opportunity 1325,2026-06-14,2026-09-19,Multi-vendor environment with significant transition risk from incumbent service provider.,1,1,57.0,HHS_1,3,2023-12-28,1,1,1.0,1-10M,0,15.31971993892963,0.5714285714285714,0.46153846153846156,0.34615384615384615,0.0,4.500592968047205,1,0.0,365.0
1326,HHS,541519,5864273.296256483,0,2,34,0.530699366023312,Opportunity 1326,2026-06-19,2026-08-30,Requirements include complex integrations of legacy platforms with modern cloud services.,1,1,117.0,HHS_4,1,2023-08-20,1,1,1.0,1-10M,0,15.584389297760323,0.58,0.8888888888888888,0.6666666666666666,53.0,5.864273296256482,1,0.0,365.0
1327,DHS,541512,2599728.284300072,0,6,12,0.1624786264619091,Opportunity 1327,2026-06-24,2026-10-06,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.77091787614765,0.6111111111111112,0.5833333333333334,0.2916666666666667,23.75,2.599728284300072,1,0.0,365.0
1328,DHS,541611,3723771.785857291,0,30,39,0.6279942557477629,Opportunity 1328,2026-06-29,2026-08-31,Requirements include complex integrations of legacy platforms with modern cloud services.,1,1,61.0,DHS_9,2,2023-07-20,1,1,1.0,1-10M,0,15.130247902052952,0.6,0.6875,0.3125,46.0,3.723771785857291,1,0.0,365.0
1329,DOD,541519,4553788.116437959,0,14,17,0.154630233017795,Opportunity 1329,2026-07-04,2026-09-21,Multi-vendor environment with significant transition risk from incumbent service provider.,1,1,22.0,DOD_12,0,2023-10-21,1,1,1.0,1-10M,0,15.331470217207729,0.5384615384615384,0.5,0.375,11.0,4.553788116437959,1,0.0,365.0
1330,DOD,541519,4187332.638131508,0,24,2,0.3084262711047484,Opportunity 1330,2026-07-09,2026-08-22,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,2,2,90.0,DOD_14,2,2023-10-14,1,1,1.0,1-10M,0,15.247574726118872,0.5471698113207547,0.5,0.375,11.0,4.187332638131508,1,0.0,365.0
1331,VA,541611,2843580.0089850277,0,23,7,0.2938491479462052,Opportunity 1331,2026-07-14,2026-10-07,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.86057473450378,0.5555555555555556,0.4375,0.40625,0.0,2.8435800089850276,1,0.0,365.0
1332,HHS,541330,2810183.3416103236,0,22,36,0.7812866822187097,Opportunity 1332,2026-07-19,2026-09-10,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,2,2,68.0,HHS_8,3,2023-08-06,1,1,1.0,1-10M,0,14.848760641154769,0.5882352941176471,0.8461538461538461,0.5769230769230769,72.5,2.8101833416103235,1,0.0,365.0
1333,NASA,541519,2649139.504664018,0,17,39,0.532572486404148,Opportunity 1333,2026-07-24,2026-10-24,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,1,0,62.0,NASA_6,2,2023-05-17,1,0,0.0,1-10M,0,14.78974580749087,0.5588235294117647,0.7142857142857143,0.4642857142857143,45.25,2.6491395046640176,1,0.0,365.0
1334,VA,541511,787797.8056419124,0,19,10,0.3970665493639014,Opportunity 1334,2026-07-29,2026-11-08,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,2,2,61.5,VA_12,5,2023-12-05,1,1,1.0,LT1M,0,13.576998013450153,0.546875,0.5,0.5,30.75,0.7877978056419124,0,0.0,365.0
1335,NASA,541519,3034454.917941652,1,33,27,0.5746798602674308,Opportunity 1335,2026-08-03,2026-11-18,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,1-10M,1,14.925542697193114,0.5652173913043478,0.7142857142857143,0.4642857142857143,45.25,3.034454917941652,1,0.5746798602674308,365.0
1336,GSA,541519,648968.5411162645,0,38,26,0.0,Opportunity 1336,2026-08-08,2026-11-29,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,LT1M,0,13.38314106256064,0.5641025641025641,0.0,0.0,0.0,0.6489685411162646,0,0.0,365.0
1337,HHS,541511,988605.268066916,0,11,6,0.4392166025897731,Opportunity 1337,2026-08-13,2026-09-23,Scope is clearly defined with firm metrics and acceptance criteria.,1,1,70.0,HHS_7,0,2023-02-22,1,1,1.0,LT1M,0,13.804051420181766,0.5961538461538461,0.3333333333333333,0.3333333333333333,0.0,0.9886052680669161,0,0.0,365.0
1338,HHS,541519,4769126.874140179,0,27,20,0.9493785444511906,Opportunity 1338,2026-08-18,2026-09-29,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,2,2,80.0,HHS_8,6,2023-10-23,1,1,1.0,1-10M,0,15.377674010538032,0.6037735849056604,0.8888888888888888,0.6666666666666666,53.0,4.769126874140179,1,0.0,365.0
1339,GSA,541330,3369130.044669889,0,38,31,0.4830866266006681,Opportunity 1339,2026-08-23,2026-12-14,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,0,15.03016541883313,0.55,0.6,0.6,43.5,3.369130044669889,1,0.0,365.0
1340,DOD,541330,5474156.277714029,0,1,43,0.4669782922923339,Opportunity 1340,2026-08-28,2026-10-31,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,1-10M,0,15.515548899940935,0.5555555555555556,0.5833333333333334,0.5416666666666666,52.75,5.474156277714029,1,0.0,365.0
1341,HHS,541519,1463357.7944001586,0,31,38,0.587032094910549,Opportunity 1341,2026-09-02,2026-10-04,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.196244895594173,0.6111111111111112,0.8888888888888888,0.6666666666666666,53.0,1.4633577944001586,1,0.0,365.0
1342,DOD,541519,756012.6357994465,1,20,5,0.6739013108285864,Opportunity 1342,2026-09-07,2026-11-01,Multi-vendor environment with significant transition risk from incumbent service provider.,0,0,0.0,,0,,0,0,0.0,LT1M,1,13.535814691770764,0.5454545454545454,0.5,0.25,28.75,0.7560126357994464,0,0.6739013108285864,365.0
1343,DOD,541511,1498045.928092691,0,38,11,0.0,Opportunity 1343,2026-09-12,2026-12-26,Requirements include complex integrations of legacy platforms with modern cloud services.,2,2,27.5,DOD_7,2,2023-12-04,1,1,1.0,1-10M,0,14.219672769733297,0.5357142857142857,0.5,0.45,13.75,1.4980459280926912,1,0.0,365.0
1344,GSA,541519,1936753.1073944625,0,23,20,0.0294183795522433,Opportunity 1344,2026-09-17,2026-11-17,Requirements include complex integrations of legacy platforms with modern cloud services.,1,1,24.0,GSA_2,5,2023-08-23,1,1,1.0,1-10M,0,14.476523989258371,0.5365853658536586,0.7777777777777778,0.5,40.5,1.9367531073944624,1,0.0,365.0
1345,HHS,541511,1903569.826324873,0,33,7,0.5025728227715367,Opportunity 1345,2026-09-22,2026-10-28,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,1,0,56.0,HHS_1,2,2023-10-25,1,0,0.0,1-10M,0,14.459242062583641,0.6,0.5,0.1875,25.0,1.9035698263248728,1,0.0,365.0
1346,GSA,541611,4198594.393676846,0,7,26,0.2712808595256226,Opportunity 1346,2026-09-27,2026-12-30,Requirements include complex integrations of legacy platforms with modern cloud services.,1,0,68.0,GSA_10,3,2023-11-17,1,0,0.0,1-10M,0,15.250260597242447,0.5476190476190477,0.4166666666666667,0.20833333333333334,0.0,4.198594393676847,1,0.0,365.0
1347,GSA,541511,1368255.5718554386,0,6,1,0.7780063155549786,Opportunity 1347,2026-10-02,2026-11-18,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.129047912104761,0.5581395348837209,0.7,0.35,53.5,1.3682555718554386,1,0.0,365.0
1348,HHS,541511,2336175.7460443336,1,37,5,0.371206402528694,Opportunity 1348,2026-10-07,2026-12-07,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,1-10M,1,14.664026281902089,0.6071428571428571,0.5,0.1875,25.0,2.3361757460443338,1,0.371206402528694,365.0
1349,DHS,541512,854720.3666923203,1,21,3,0.0,Opportunity 1349,2026-10-12,2026-11-11,Requirements include complex integrations of legacy platforms with modern cloud services.,1,0,15.0,DHS_14,0,2023-02-01,1,0,0.0,LT1M,1,13.658530807896652,0.6071428571428571,0.5,0.25,7.5,0.8547203666923203,0,0.0,365.0
1350,DOD,541330,2514885.8140896703,0,22,14,0.1329965207890007,Opportunity 1350,2026-10-17,2027-01-09,Multi-vendor environment with significant transition risk from incumbent service provider.,2,2,49.5,DOD_20,3,2023-12-03,1,1,1.0,1-10M,0,14.737738356165147,0.543859649122807,0.5833333333333334,0.5416666666666666,52.75,2.5148858140896704,1,0.0,365.0
1351,DHS,541512,1798262.380831354,0,7,34,0.0,Opportunity 1351,2026-10-22,2026-12-31,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.402331968731449,0.6140350877192983,0.5833333333333334,0.2916666666666667,23.75,1.798262380831354,1,0.0,365.0
1352,HHS,541512,1022376.1105547684,0,9,8,0.3914686156792719,Opportunity 1352,2026-10-27,2027-02-12,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,0,13.837640974399754,0.5964912280701754,0.46153846153846156,0.34615384615384615,0.0,1.0223761105547684,1,0.0,365.0
1353,VA,541330,1503231.945274761,0,32,44,0.4029039681839041,Opportunity 1353,2026-11-01,2026-12-31,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.223128643601974,0.5538461538461539,0.45454545454545453,0.22727272727272727,0.0,1.503231945274761,1,0.0,365.0
1354,GSA,541611,1562610.206262742,1,12,12,0.3438843225545255,Opportunity 1354,2026-11-06,2026-12-24,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,1-10M,1,14.261868830068241,0.5454545454545454,0.4166666666666667,0.20833333333333334,0.0,1.5626102062627418,1,0.3438843225545255,365.0
1355,GSA,541611,1465026.1542395344,0,23,2,0.7197197597574347,Opportunity 1355,2026-11-11,2026-12-25,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.197384335578617,0.5333333333333333,0.4166666666666667,0.20833333333333334,0.0,1.4650261542395344,1,0.0,365.0
1356,DHS,541519,6773347.148876932,0,13,15,0.7496299591291734,Opportunity 1356,2026-11-16,2027-01-03,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,2,2,78.0,DHS_9,5,2023-11-15,1,1,1.0,1-10M,0,15.728506079338246,0.603448275862069,0.6666666666666666,0.4444444444444444,47.0,6.773347148876932,1,0.0,365.0
1357,GSA,541511,1666382.2185073665,1,11,33,0.4074028941609722,Opportunity 1357,2026-11-21,2027-01-30,Multi-vendor environment with significant transition risk from incumbent service provider.,0,0,0.0,,0,,0,0,0.0,1-10M,1,14.32616609837133,0.5217391304347826,0.7,0.35,53.5,1.6663822185073665,1,0.4074028941609722,365.0
1358,DHS,541512,1494164.7564858962,0,7,5,0.0,Opportunity 1358,2026-11-26,2027-01-02,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.217078586637008,0.6101694915254238,0.5833333333333334,0.2916666666666667,23.75,1.4941647564858962,1,0.0,365.0
1359,NASA,541519,372097.7180879995,0,37,4,0.6043203951230647,Opportunity 1359,2026-12-01,2027-02-05,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,LT1M,0,12.826914469254874,0.5571428571428572,0.5,0.375,36.75,0.3720977180879995,0,0.0,365.0
1360,GSA,541512,917441.8572107644,1,37,38,0.5888400571271439,Opportunity 1360,2026-12-06,2027-03-22,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,2,1,80.0,GSA_10,2,2023-10-10,1,1,0.5,LT1M,1,13.729345576002128,0.5106382978723404,0.3333333333333333,0.16666666666666666,0.0,0.9174418572107644,0,0.5888400571271439,365.0
1361,GSA,541611,1472828.0169825912,0,5,27,0.5273478925392363,Opportunity 1361,2026-12-11,2027-03-20,Multi-vendor environment with significant transition risk from incumbent service provider.,1,1,88.0,GSA_7,0,2023-04-14,1,1,1.0,1-10M,0,14.202695610623405,0.5208333333333334,0.4166666666666667,0.20833333333333334,0.0,1.4728280169825911,1,0.0,365.0
1362,HHS,541330,1072615.3676112797,0,14,16,0.695369937327029,Opportunity 1362,2026-12-16,2027-03-13,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,2,2,72.5,HHS_5,5,2023-12-03,1,1,1.0,1-10M,0,13.885611425167731,0.5862068965517241,0.8461538461538461,0.5769230769230769,72.5,1.0726153676112797,1,0.0,365.0
1363,GSA,541330,5056983.387636786,0,22,34,0.15879297588474,Opportunity 1363,2026-12-21,2027-04-10,Requirements include complex integrations of legacy platforms with modern cloud services.,2,2,52.0,GSA_12,2,2023-10-30,1,1,1.0,1-10M,0,15.436280892779678,0.5306122448979592,0.6,0.6,43.5,5.0569833876367865,1,0.0,365.0
1364,DHS,541511,1585319.731751888,1,15,38,0.9521888465462848,Opportunity 1364,2026-12-26,2027-04-05,Scope is clearly defined with firm metrics and acceptance criteria.,1,0,80.0,DHS_2,6,2023-10-16,1,0,0.0,1-10M,1,14.27629729924022,0.6,0.75,0.5,74.25,1.5853197317518881,1,0.9521888465462848,365.0
1365,DOD,541519,4715347.569317384,0,29,16,0.210143061714533,Opportunity 1365,2026-12-31,2027-03-29,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,1,1,86.0,DOD_11,0,2023-01-26,1,1,1.0,1-10M,0,15.366333399062112,0.5517241379310345,0.5,0.375,11.0,4.715347569317384,1,0.0,365.0
1366,VA,541519,1879052.983177127,0,11,25,0.6373057318002137,Opportunity 1366,2027-01-05,2027-04-22,Requirements include complex integrations of legacy platforms with modern cloud services.,1,1,119.0,VA_6,0,2023-10-19,1,1,1.0,1-10M,0,14.446279007720605,0.5454545454545454,0.6666666666666666,0.5,55.0,1.879052983177127,1,0.0,365.0
1367,HHS,541611,1844872.7766172208,0,3,1,0.0281630763966621,Opportunity 1367,2027-01-10,2027-02-20,Multi-vendor environment with significant transition risk from incumbent service provider.,1,1,32.0,HHS_1,1,2023-04-29,1,1,1.0,1-10M,0,14.427921419358833,0.5932203389830508,0.6,0.3,28.75,1.8448727766172208,1,0.0,365.0
1368,DHS,541512,1678485.8483129458,0,14,14,0.2174338281824873,Opportunity 1368,2027-01-15,2027-04-28,Multi-vendor environment with significant transition risk from incumbent service provider.,2,0,32.5,DHS_3,2,2023-09-29,1,0,0.0,1-10M,0,14.333403259990503,0.6065573770491803,0.5833333333333334,0.2916666666666667,23.75,1.678485848312946,1,0.0,365.0
1369,NASA,541511,1799190.120779785,0,24,27,0.829092161681334,Opportunity 1369,2027-01-20,2027-03-17,Multi-vendor environment with significant transition risk from incumbent service provider.,1,0,56.0,NASA_9,1,2023-02-10,1,0,0.0,1-10M,0,14.402847744521571,0.5492957746478874,0.5454545454545454,0.13636363636363635,45.5,1.7991901207797851,1,0.0,365.0
1370,VA,541519,6511603.207425486,0,8,9,0.3847750442497875,Opportunity 1370,2027-01-25,2027-04-30,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,0,15.689096405859395,0.5522388059701493,0.6666666666666666,0.5,55.0,6.511603207425487,1,0.0,365.0
1371,DOD,541330,314988.67189927364,0,32,44,0.6599806512831995,Opportunity 1371,2027-01-30,2027-05-22,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,LT1M,0,12.66029512964889,0.559322033898305,0.0,0.0,0.0,0.31498867189927365,0,0.0,365.0
1372,VA,541512,399848.3749772973,0,1,43,0.5092388471798115,Opportunity 1372,2027-02-04,2027-04-19,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,1,0,72.0,VA_11,4,2023-09-01,1,0,0.0,LT1M,0,12.898843192615878,0.5441176470588235,0.6,0.4,42.0,0.3998483749772973,0,0.0,365.0
1373,VA,541519,1193763.974036727,1,3,12,0.4237604609999568,Opportunity 1373,2027-02-09,2027-03-18,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,1,1,62.0,VA_7,0,2023-02-17,1,1,1.0,1-10M,1,13.992622714394093,0.5507246376811594,0.6666666666666666,0.5,55.0,1.1937639740367272,1,0.4237604609999568,365.0
1374,GSA,541330,1813729.737392691,0,20,18,0.7909625812331724,Opportunity 1374,2027-02-14,2027-04-18,Multi-vendor environment with significant transition risk from incumbent service provider.,2,2,54.5,GSA_4,2,2023-06-04,1,1,1.0,1-10M,0,14.410896462803086,0.54,0.6,0.6,43.5,1.813729737392691,1,0.0,365.0
1375,DHS,541330,3010384.3468988743,1,20,9,0.3908352938370249,Opportunity 1375,2027-02-19,2027-04-26,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,1-10M,1,14.917578650756452,0.6129032258064516,0.6428571428571429,0.4642857142857143,44.25,3.0103843468988742,1,0.3908352938370249,365.0
1376,NASA,541611,2558202.4414786277,0,12,23,0.0048154731091323,Opportunity 1376,2027-02-24,2027-06-18,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.75481578942001,0.5555555555555556,0.375,0.125,0.0,2.5582024414786275,1,0.0,365.0
1377,NASA,541512,1344880.2926898063,0,11,6,0.2491899770120737,Opportunity 1377,2027-03-01,2027-06-23,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.111816308899899,0.547945205479452,0.8,0.43333333333333335,52.0,1.3448802926898062,1,0.0,365.0
1378,VA,541511,3852692.3360668374,1,3,18,0.5877979321754235,Opportunity 1378,2027-03-06,2027-05-26,Multi-vendor environment with significant transition risk from incumbent service provider.,0,0,0.0,,0,,0,0,0.0,1-10M,1,15.164283029490036,0.5571428571428572,0.6666666666666666,0.4166666666666667,52.0,3.8526923360668373,1,0.5877979321754235,365.0
1379,HHS,541330,3885050.546434699,1,26,25,0.548877276590627,Opportunity 1379,2027-03-11,2027-07-04,Multi-vendor environment with significant transition risk from incumbent service provider.,2,2,73.5,HHS_11,5,2023-12-28,1,1,1.0,1-10M,1,15.172646809761424,0.6,0.8461538461538461,0.5769230769230769,72.5,3.885050546434699,1,0.548877276590627,365.0
1380,DHS,541330,2059643.30622184,0,15,27,0.0582354374411404,Opportunity 1380,2027-03-16,2027-05-24,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.53804385897452,0.6031746031746031,0.6428571428571429,0.4642857142857143,44.25,2.0596433062218398,1,0.0,365.0
1381,GSA,541519,3693160.5955556454,1,5,27,0.2689143701479497,Opportunity 1381,2027-03-21,2027-05-27,Multi-vendor environment with significant transition risk from incumbent service provider.,2,2,40.5,GSA_2,3,2023-05-16,1,1,1.0,1-10M,1,15.12199345013588,0.5490196078431373,0.7777777777777778,0.5,40.5,3.6931605955556455,1,0.2689143701479497,365.0
1382,GSA,541512,2201135.557305408,0,16,10,0.3045696626994383,Opportunity 1382,2027-03-26,2027-07-09,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.604484401884951,0.5576923076923077,0.5,0.3333333333333333,28.5,2.2011355573054083,1,0.0,365.0
1383,HHS,541512,1177480.718642617,0,37,35,0.3586326014714437,Opportunity 1383,2027-03-31,2027-06-29,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,1-10M,0,13.978888579183284,0.6065573770491803,0.46153846153846156,0.34615384615384615,0.0,1.177480718642617,1,0.0,365.0
1384,DHS,541611,3027847.803556533,1,11,31,0.1060216028496121,Opportunity 1384,2027-04-05,2027-06-21,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,1,0,60.0,DHS_6,1,2023-02-18,1,0,0.0,1-10M,1,14.92336295951754,0.59375,0.6875,0.3125,46.0,3.0278478035565333,1,0.1060216028496121,365.0
1385,DHS,541611,1949258.9680562736,0,35,34,0.2929072229701304,Opportunity 1385,2027-04-10,2027-06-20,Requirements include complex integrations of legacy platforms with modern cloud services.,1,0,45.0,DHS_14,2,2023-07-18,1,0,0.0,1-10M,0,14.482960354949343,0.6,0.6875,0.3125,46.0,1.9492589680562737,1,0.0,365.0
1386,DHS,541512,1795878.5176787127,1,11,21,0.2678473786851181,Opportunity 1386,2027-04-15,2027-07-17,Scope is clearly defined with firm metrics and acceptance criteria.,2,2,63.5,DHS_2,7,2023-10-20,1,1,1.0,1-10M,1,14.401005441896249,0.6060606060606061,0.5833333333333334,0.2916666666666667,23.75,1.7958785176787126,1,0.2678473786851181,365.0
1387,NASA,541519,5415171.878753385,0,8,40,0.6428833149404798,Opportunity 1387,2027-04-20,2027-07-26,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,1,1,43.0,NASA_2,10,2023-12-11,1,1,1.0,1-10M,0,15.50471536380851,0.5405405405405406,0.7142857142857143,0.4642857142857143,45.25,5.415171878753385,1,0.0,365.0
1388,GSA,541611,285456.7772921659,1,11,18,0.652280327747561,Opportunity 1388,2027-04-25,2027-07-08,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,1,1,47.0,GSA_4,0,2023-01-25,1,1,1.0,LT1M,1,12.561849406746123,0.5471698113207547,1.0,1.0,47.0,0.2854567772921659,0,0.652280327747561,365.0
1389,DHS,541512,619542.6802679631,0,13,36,0.413547385477796,Opportunity 1389,2027-04-30,2027-06-01,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,LT1M,0,13.336738486472822,0.6119402985074627,0.5,0.25,7.5,0.6195426802679631,0,0.0,365.0
1390,NASA,541512,736524.0584117227,0,5,9,0.3519900510323171,Opportunity 1390,2027-05-05,2027-06-13,Scope is clearly defined with firm metrics and acceptance criteria.,2,2,55.5,NASA_2,4,2023-08-19,1,1,1.0,LT1M,0,13.509698537947202,0.5466666666666666,0.25,0.25,0.0,0.7365240584117226,0,0.0,365.0
1391,HHS,541611,1366214.7455356182,0,23,11,0.4849810780097783,Opportunity 1391,2027-05-10,2027-06-21,Requirements include complex integrations of legacy platforms with modern cloud services.,0,0,0.0,,0,,0,0,0.0,1-10M,0,14.127555246272482,0.5967741935483871,0.6,0.3,28.75,1.3662147455356182,1,0.0,365.0
1392,VA,541519,1482208.6622631012,0,14,24,0.2458562231361062,Opportunity 1392,2027-05-15,2027-07-25,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,1,1,55.0,VA_10,2,2023-10-24,1,1,1.0,1-10M,0,14.20904454734409,0.5492957746478874,0.6666666666666666,0.5,55.0,1.4822086622631012,1,0.0,365.0
1393,DOD,541330,579259.4545235948,0,29,25,0.1632919794581397,Opportunity 1393,2027-05-20,2027-08-13,Scope is clearly defined with firm metrics and acceptance criteria.,0,0,0.0,,0,,0,0,0.0,LT1M,0,13.269507490510854,0.55,0.0,0.0,0.0,0.5792594545235948,0,0.0,365.0
1394,NASA,541611,856947.1060386008,0,20,33,0.2149446977685707,Opportunity 1394,2027-05-25,2027-09-04,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,0,0,0.0,,0,,0,0,0.0,LT1M,0,13.661132642699366,0.5526315789473685,0.3333333333333333,0.25,0.0,0.8569471060386008,0,0.0,365.0
1395,GSA,541511,940689.8246416788,0,18,14,0.2912967090071358,Opportunity 1395,2027-05-30,2027-07-19,Ambiguous deliverables with TBD interfaces and heavy coordination requirements.,2,1,50.0,GSA_2,7,2023-12-24,1,1,0.5,LT1M,0,13.75436980415642,0.5555555555555556,0.5,0.25,25.0,0.9406898246416788,0,0.0,365.0
1396,DHS,541330,11331171.991089435,0,19,39,0.1591315500519322,Opportunity 1396,2027-06-04,2027-09-12,Multi-vendor environment with significant transition risk from incumbent service provider.,1,0,55.0,DHS_14,3,2023-08-08,1,0,0.0,10-50M,0,16.24306815730904,0.6029411764705882,1.0,0.0,55.0,11.331171991089436,2,0.0,365.0
1397,HHS,541611,6929557.115387428,0,7,15,0.4905148897657187,Opportunity 1397,2027-06-09,2027-09-06,Requirements include complex integrations of legacy platforms with modern cloud services.,2,2,70.0,HHS_10,5,2023-10-09,1,1,1.0,1-10M,0,15.751306605119717,0.5873015873015873,0.6,0.3,28.75,6.929557115387428,1,0.0,365.0
1398,HHS,541511,1317422.766907774,1,28,24,0.6324289184459271,Opportunity 1398,2027-06-14,2027-07-18,Multi-vendor environment with significant transition risk from incumbent service provider.,2,1,81.0,HHS_10,6,2023-11-23,1,1,0.5,1-10M,1,14.091188695794004,0.59375,0.5,0.1875,25.0,1.3174227669077738,1,0.6324289184459271,365.0
1399,HHS,541611,1365884.1860823184,1,5,42,0.0532254248004395,Opportunity 1399,2027-06-19,2027-08-19,Requirements include complex integrations of legacy platforms with modern cloud services.,2,0,25.5,HHS_6,1,2023-07-10,1,0,0.0,1-10M,1,14.127313264396127,0.6,0.6,0.3,28.75,1.3658841860823183,1,0.0532254248004395,365.0
